"paperId","publicationVenue","title","abstract","venue","year","citationCount","fieldsOfStudy","publicationTypes","publicationDate","journal","authors"
"10c64e5aaff9f70dffc8c29a577376d085e9340b","{'id': '721ed878-9136-408b-b2a3-dce27b9fa39e', 'name': 'Journal of Personalized Medicine', 'type': 'journal', 'alternate_names': ['J Pers Med'], 'issn': '2075-4426', 'url': 'http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-225205', 'alternate_urls': ['https://www.mdpi.com/journal/jpm', 'http://nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:ch:bel-225205']}","A Review of the Role of Artificial Intelligence in Healthcare","Artificial intelligence (AI) applications have transformed healthcare. This study is based on a general literature review uncovering the role of AI in healthcare and focuses on the following key aspects: (i) medical imaging and diagnostics, (ii) virtual patient care, (iii) medical research and drug discovery, (iv) patient engagement and compliance, (v) rehabilitation, and (vi) other administrative applications. The impact of AI is observed in detecting clinical conditions in medical imaging and diagnostic services, controlling the outbreak of coronavirus disease 2019 (COVID-19) with early diagnosis, providing virtual patient care using AI-powered tools, managing electronic health records, augmenting patient engagement and compliance with the treatment plan, reducing the administrative workload of healthcare professionals (HCPs), discovering new drugs and vaccines, spotting medical prescription errors, extensive data storage and analysis, and technology-assisted rehabilitation. Nevertheless, this science pitch meets several technical, ethical, and social challenges, including privacy, safety, the right to decide and try, costs, information and consent, access, and efficacy, while integrating AI into healthcare. The governance of AI applications is crucial for patient safety and accountability and for raising HCPs’ belief in enhancing acceptance and boosting significant health consequences. Effective governance is a prerequisite to precisely address regulatory, ethical, and trust issues while advancing the acceptance and implementation of AI. Since COVID-19 hit the global health system, the concept of AI has created a revolution in healthcare, and such an uprising could be another step forward to meet future healthcare needs.","Journal of Personalized Medicine","2023","212","['Medicine']","['Review', 'JournalArticle']","2023-06-01","{'name': 'Journal of Personalized Medicine', 'volume': '13'}","[{'authorId': '51273488', 'name': 'Ahmed Al Kuwaiti'}, {'authorId': '2274559129', 'name': 'Khalid Nazer'}, {'authorId': '2219616129', 'name': 'Abdullah Al-Reedy'}, {'authorId': '2067184257', 'name': 'Shaher Z. Al-Shehri'}, {'authorId': '1435635095', 'name': 'A. Al-Muhanna'}, {'authorId': '3528287', 'name': 'A. Subbarayalu'}, {'authorId': '2220804070', 'name': 'Dhoha Al Muhanna'}, {'authorId': '2083368779', 'name': 'Fahad A Al-Muhanna'}]"
"a1ab52ec816982a5a69665db6780b3b5d8ceb216","{'id': 'aa6d27d0-f046-4ee6-af2c-460c46a888d0', 'name': 'Ulster medical journal', 'type': 'journal', 'alternate_names': ['Ulster Medical Journal', 'Ulst med j', 'Ulst Med J'], 'issn': '0041-6193', 'alternate_issns': ['2046-4207'], 'url': 'http://www.pubmedcentral.nih.gov/tocrender.fcgi?action=archive&journal=461', 'alternate_urls': ['https://www.ums.ac.uk/issues.html', 'https://www.ums.ac.uk/journal.html']}","Artificial Intelligence in Medicine","Artificial Intelligence in Medicine is looking for novelty in the methodological and/or theoretical content of submitted papers. Such kind of novelty has to be mainly acknowledged in the area of AI and Computer Science. Methodological papers deal with the proposal of some strategy and related methods to solve some scientific issues in specific domains. They must show, usually through an experimental evaluation, how the proposed methodology can be applied to medicine, medicallyoriented human biology, and health care, respectively. They have also to provide a comparison with other proposals, and explicitly discuss elements of novelty. Theoretical papers focus on more fundamental, general and formal topics of AI and must show the novel expected effects of the proposed solution in some medical or healthcare field.","Ulster medical journal","2023","209","['Medicine']","['JournalArticle']","2023-09-01","{'name': 'The Ulster Medical Journal', 'pages': '167 - 169', 'volume': '92'}","[{'authorId': '2347353484', 'name': 'Andrew Cupples'}]"
"12c6be503e4e5b7c9cb1810152d4364f26628a8d","{'id': '7b2adce0-d53f-49d6-8784-b0645604fe62', 'name': 'ACM Computing Surveys', 'type': 'journal', 'alternate_names': ['ACM Comput Surv'], 'issn': '0360-0300', 'url': 'http://www.acm.org/pubs/surveys/', 'alternate_urls': ['http://portal.acm.org/csur', 'https://csur.acm.org/', 'http://csur.acm.org/']}","Data-centric Artificial Intelligence: A Survey","  Artificial Intelligence (AI) is making a profound impact in almost every domain. A vital enabler of its great success is the availability of abundant and high-quality data for building machine learning models. Recently, the role of data in AI has been significantly magnified, giving rise to the emerging concept of  data-centric AI  . The attention of researchers and practitioners has gradually shifted from advancing model design to enhancing the quality and quantity of the data. In this survey, we discuss the necessity of data-centric AI, followed by a holistic view of three general data-centric goals (training data development, inference data development, and data maintenance) and the representative methods. We also organize the existing literature from automation and collaboration perspectives, discuss the challenges, and tabulate the benchmarks for various tasks. We believe this is the first comprehensive survey that provides a global view of a spectrum of tasks across various stages of the data lifecycle. We hope it can help the readers efficiently grasp a broad picture of this field, and equip them with the techniques and further research ideas to systematically engineer data for building AI systems. A companion list of data-centric AI resources will be regularly updated on https://github.com/daochenzha/data-centric-AI ","ACM Computing Surveys","2023","158","['Computer Science']","['JournalArticle', 'Review']","2023-03-17","{'name': 'ACM Comput. Surv.', 'pages': '129:1-129:42', 'volume': '57'}","[{'authorId': '1759658', 'name': 'D. Zha'}, {'authorId': '2122929218', 'name': 'Zaid Pervaiz Bhat'}, {'authorId': '51238382', 'name': 'Kwei-Herng Lai'}, {'authorId': '47829900', 'name': 'Fan Yang'}, {'authorId': '47653902', 'name': 'Zhimeng Jiang'}, {'authorId': '2181946372', 'name': 'Shaochen Zhong'}, {'authorId': '2109724398', 'name': 'Xia Hu'}]"
"22ff1f6f4df0497323ac03f446cbc49463128486","","Appropriateness of Cardiovascular Disease Prevention Recommendations Obtained From a Popular Online Chat-Based Artificial Intelligence Model.","  This study examines the appropriateness of artificial intelligence model responses to fundamental cardiovascular disease prevention questions. ","Journal of the American Medical Association (JAMA)","2023","273","['Medicine']","['JournalArticle']","2023-02-03","{'name': 'JAMA'}","[{'authorId': '3914102', 'name': 'Ashish Sarraju'}, {'authorId': '2204252078', 'name': 'Dennis Bruemmer'}, {'authorId': '4796976', 'name': 'E. V. Van Iterson'}, {'authorId': '4159243', 'name': 'L. Cho'}, {'authorId': '2140404141', 'name': 'Fatima Rodriguez'}, {'authorId': '2275501436', 'name': 'Luke Laffin'}]"
"bb01d7be9b49c8a018e134c7f132c39b7d9973ad","{'id': '06afdd0b-0d85-413f-af8a-c3045c12c561', 'name': 'Information Fusion', 'type': 'journal', 'alternate_names': ['Inf Fusion'], 'issn': '1566-2535', 'url': 'https://www.journals.elsevier.com/information-fusion', 'alternate_urls': ['http://www.sciencedirect.com/science/journal/15662535']}","Explainable Artificial Intelligence (XAI): What we know and what is left to attain Trustworthy Artificial Intelligence","","Information Fusion","2023","517","['Computer Science']","['JournalArticle']","2023-04-01","{'name': 'Inf. Fusion', 'pages': '101805', 'volume': '99'}","[{'authorId': '47495965', 'name': 'Sajid Ali'}, {'authorId': '2999175', 'name': 'Tamer Abuhmed'}, {'authorId': '1412328163', 'name': 'Shaker El-Sappagh'}, {'authorId': '2065671060', 'name': 'Khan Muhammad'}, {'authorId': '2151319597', 'name': 'J. Alonso-Moral'}, {'authorId': '144833154', 'name': 'R. Confalonieri'}, {'authorId': '1704327', 'name': 'Riccardo Guidotti'}, {'authorId': '9221552', 'name': 'J. Ser'}, {'authorId': '1423321194', 'name': 'N. Díaz-Rodríguez'}, {'authorId': '2098723448', 'name': 'Francisco Herrera'}]"
"4583725945ff17f139215b210878b0a2e2d29bc2","{'id': 'dc31f077-7737-4e33-baa3-bceeff44ec27', 'name': 'New England Journal of Medicine', 'type': 'journal', 'alternate_names': ['n engl J Med', 'The New England Journal of Medicine', 'N Engl J Med'], 'issn': '0028-4793', 'url': 'https://www.nejm.org/', 'alternate_urls': ['http://www.nejm.org/content/index.asp', 'http://www.nejm.org/']}","Artificial Intelligence and Machine Learning in Clinical Medicine, 2023.","","New England Journal of Medicine","2023","353","['Medicine']","['Review', 'JournalArticle']","2023-03-30","{'name': 'The New England journal of medicine', 'pages': '\n          1201-1208\n        ', 'volume': '388 13'}","[{'authorId': '4815642', 'name': 'C. Haug'}, {'authorId': '5777361', 'name': 'J. Drazen'}]"
"de4b9bc12ddb6b9f6090c032ef5c6290bd64ef36","{'id': '82cd90f0-386f-4446-b237-6404c27f6a15', 'name': 'Communications in Computer and Information Science', 'type': 'journal', 'alternate_names': ['Communications in computer and information science', 'Commun Comput Inf Sci', 'Commun comput inf sci'], 'issn': '1865-0929', 'alternate_issns': ['1865-0937'], 'url': 'http://www.springer.com/east/home/business/business+information+systems?SGWID=5-170-69-173753703-0'}","Artificial Intelligence","","Communications in Computer and Information Science","2017","2760","['Computer Science']","['Review']","","{'volume': '823'}","[{'authorId': '1697177', 'name': 'Bart Verheij'}, {'authorId': '32239759', 'name': 'M. Wiering'}]"
"973650310963f8cdc39c71e79724513004adde2a","{'id': 'e61e15db-fac7-46d9-aa5f-d9c9fdbfea36', 'name': 'Asian Journal of Philosophy', 'type': 'journal', 'alternate_names': ['Asian J Philos'], 'issn': '2731-4642'}","Trustworthy artificial intelligence","","Asian Journal of Philosophy","2023","164","","","2023-03-13","{'name': 'Asian Journal of Philosophy', 'pages': '1-12', 'volume': '2'}","[{'authorId': '7441236', 'name': 'M. Simion'}, {'authorId': '2778848', 'name': 'Christoph Kelp'}]"
"2eeff0f534d303581bc1199671600fbd04a2d01c","{'id': '8775599f-4f9a-45f0-900e-7f4de68e6843', 'name': 'Sustainability', 'type': 'journal', 'issn': '2071-1050', 'url': 'http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-172127', 'alternate_urls': ['http://mdpi.com/journal/sustainability', 'http://nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:ch:bel-172127']}","Empowering Education with Generative Artificial Intelligence Tools: Approach with an Instructional Design Matrix","This study focuses on the potential of generative artificial intelligence tools in education, particularly through the practical application of the 4PADAFE instructional design matrix. The objective was to evaluate how these tools, in combination with the matrix, can enhance education and improve the teaching–learning process. Through surveys conducted with teachers from the University of ESPE Armed Forces who participated in the MOOC course “Generative Artificial Intelligence Tools for Education: GPT Chat Techniques”, the study explores the impact of these tools on education. The findings reveal that generative artificial intelligence tools are crucial in developing massive MOOC virtual classrooms when integrated with an instructional design matrix. The results demonstrate the potential of generative artificial intelligence tools in university education. By utilizing these tools in conjunction with an instructional design matrix, educators can design and deliver personalized and enriching educational experiences. The devices offer opportunities to enhance the teaching–learning process and tailor educational materials to individual needs, ultimately preparing students for the demands of the 21st century. The study concludes that generative artificial intelligence tools have significant potential in education. They provide innovative ways to engage students, adapt content, and promote personalized learning. Implementing the 4PADAFE instructional design matrix further enhances the effectiveness and coherence of educational activities. By embracing these technological advancements, education can stay relevant and effectively meet the digital world’s challenges.","Sustainability","2023","117","","['JournalArticle', 'Review']","2023-07-25","{'name': 'Sustainability'}","[{'authorId': '2225364164', 'name': 'Lena Ivannova Ruiz-Rojas'}, {'authorId': '1410071097', 'name': 'Patricia Acosta-Vargas'}, {'authorId': '2225325036', 'name': 'Javier De-Moreta-Llovet'}, {'authorId': '2224113717', 'name': 'Mario González-Rodríguez'}]"
"5a5e03c3c8bf5052a99f4631e874b1e608e59319","{'id': 'ad1d0602-07c4-4dc4-843f-06a260a14ecd', 'name': 'Information Development', 'type': 'journal', 'alternate_names': ['Inf Dev'], 'issn': '0266-6669', 'url': 'http://www.sagepub.com/journalsProdDesc.nav?prodId=Journal201674', 'alternate_urls': ['http://idv.sagepub.com/', 'https://journals.sagepub.com/home/idv']}","Artificial intelligence in developing countries: The impact of generative artificial intelligence (AI) technologies for development","This paper explores the potential impact of Generative Artificial Intelligence (Generative AI) on developing countries, considering both positive and negative effects across various domains of information, culture, and industry. Generative Artificial Intelligence refers to artificial intelligence (AI) systems that generate content, such as text, audio, or video, aiming to produce novel and creative outputs based on training data. Compared to conversational artificial intelligence, generative artificial intelligence systems have the unique capability of not only providing replies but also generating the content of those responses. Recent advancements in Artificial Intelligence during the Fourth Industrial Revolution, exemplified by tools like ChatGPT, have gained popularity and reshaped content production and creation. However, the benefits of generative artificial intelligence are not equally accessible to all, especially in developing countries, where limited access to cutting-edge technologies and inadequate infrastructure pose challenges. This paper seeks to understand the potential impact of generative AI technologies on developing countries, considering economic growth, access to technology, and the potential paradigm shift in education, healthcare, and the environment. The findings emphasize the importance of providing the necessary support and infrastructure to ensure that generative AI contributes to inclusive development rather than deepening existing inequalities. The study highlights the significance of integrating Generative AI into the context of the Fourth Industrial Revolution in developing countries, where technological change is a crucial determinant of progress and equitable growth.","Information Development","2023","95","","['JournalArticle']","2023-09-14","{'name': 'Information Development'}","[{'authorId': '2212887866', 'name': 'Nishith Reddy Mannuru'}, {'authorId': '143787727', 'name': 'Sakib Shahriar'}, {'authorId': '2209524983', 'name': 'Z. A. Teel'}, {'authorId': '2241879633', 'name': 'Ting Wang'}, {'authorId': '2248150677', 'name': 'Brady D. Lund'}, {'authorId': '151349904', 'name': 'Solomon Tijani'}, {'authorId': '2241896120', 'name': 'Chalermchai Oak Pohboon'}, {'authorId': '75067375', 'name': 'Daniel A. Agbaji'}, {'authorId': '2241902744', 'name': 'Joy Alhassan'}, {'authorId': '2241896550', 'name': 'JaKLyn Galley'}, {'authorId': '2241892110', 'name': 'Raana Kousari'}, {'authorId': '2211498935', 'name': 'Lydia Ogbadu-Oladapo'}, {'authorId': '2241896206', 'name': 'Shubham Kumar Saurav'}, {'authorId': '2241878022', 'name': 'Aishwarya Srivastava'}, {'authorId': '2221218808', 'name': 'Sai Priya Tummuru'}, {'authorId': '2241889653', 'name': 'Sravya Uppala'}, {'authorId': '2241896296', 'name': 'Praveenkumar Vaidya'}]"
"3ddbc58b463156b83c1a6ab792c98898e32aeb7d","{'id': '1a24ea21-4c37-41d8-9e76-ab802d4afb3e', 'name': 'Engineering applications of artificial intelligence', 'type': 'journal', 'alternate_names': ['Eng appl artif intell', 'Eng Appl Artif Intell', 'Engineering Applications of Artificial Intelligence'], 'issn': '0952-1976', 'url': 'http://www.sciencedirect.com/science/journal/09521976'}","Smart farming using artificial intelligence: A review","","Engineering applications of artificial intelligence","2023","171","['Computer Science']","['JournalArticle', 'Review']","2023-04-01","{'name': 'Eng. Appl. Artif. Intell.', 'pages': '105899', 'volume': '120'}","[{'authorId': '2203839392', 'name': 'Yaganteeswarudu Akkem'}, {'authorId': '2150473132', 'name': 'S. K. Biswas'}, {'authorId': '2079704411', 'name': 'Aruna Varanasi'}]"
"378236591fc05e79204fd904e9f864efa31cdc74","{'id': '3c27e831-750f-45bc-9914-2148a5259eba', 'name': 'IEEE Transactions on Artificial Intelligence', 'type': 'journal', 'alternate_names': ['IEEE Trans Artif Intell'], 'issn': '2691-4581', 'url': 'https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=9078688'}","An Overview of Artificial Intelligence Ethics","Artificial intelligence (AI) has profoundly changed and will continue to change our lives. AI is being applied in more and more fields and scenarios such as autonomous driving, medical care, media, finance, industrial robots, and internet services. The widespread application of AI and its deep integration with the economy and society have improved efficiency and produced benefits. At the same time, it will inevitably impact the existing social order and raise ethical concerns. Ethical issues, such as privacy leakage, discrimination, unemployment, and security risks, brought about by AI systems have caused great trouble to people. Therefore, AI ethics, which is a field related to the study of ethical issues in AI, has become not only an important research topic in academia, but also an important topic of common concern for individuals, organizations, countries, and society. This article will give a comprehensive overview of this field by summarizing and analyzing the ethical risks and issues raised by AI, ethical guidelines and principles issued by different organizations, approaches for addressing ethical issues in AI, and methods for evaluating the ethics of AI. Additionally, challenges in implementing ethics in AI and some future perspectives are pointed out. We hope our work will provide a systematic and comprehensive overview of AI ethics for researchers and practitioners in this field, especially the beginners of this research discipline.","IEEE Transactions on Artificial Intelligence","2023","87","['Computer Science']","['JournalArticle', 'Review']","2023-08-01","{'name': 'IEEE Transactions on Artificial Intelligence', 'pages': '799-819', 'volume': '4'}","[{'authorId': '15913738', 'name': 'Changwu Huang'}, {'authorId': '2118689474', 'name': 'Zeqi Zhang'}, {'authorId': '2105731841', 'name': 'Bifei Mao'}, {'authorId': '2115585545', 'name': 'X. Yao'}]"
"b9e9f449da63fbb783ce39db15bf1626a9bb4a44","{'id': '05c98766-3157-44f5-bafb-c585fae8f118', 'name': 'Environmental Chemistry Letters', 'type': 'journal', 'alternate_names': ['Environ Chem Lett'], 'issn': '1610-3653', 'url': 'https://link.springer.com/journal/10311'}","Artificial intelligence for waste management in smart cities: a review","","Environmental Chemistry Letters","2023","127","['Medicine']","['Review', 'JournalArticle']","2023-05-09","{'name': 'Environmental Chemistry Letters', 'pages': '1 - 31'}","[{'authorId': '3273326', 'name': 'Bingbing Fang'}, {'authorId': '2217843411', 'name': 'Jiacheng Yu'}, {'authorId': '48354998', 'name': 'Zhonghao Chen'}, {'authorId': '32474777', 'name': 'A. Osman'}, {'authorId': '80967597', 'name': 'Mohamed Farghali'}, {'authorId': '50706019', 'name': 'I. Ihara'}, {'authorId': '3488588', 'name': 'E. Hamza'}, {'authorId': '2126610635', 'name': 'David W. Rooney'}, {'authorId': '123276858', 'name': 'P. Yap'}]"
"ff97adbdf7ba45c08c6abe277aba04b41e85e5b0","{'id': 'dda0a41e-efcd-40e6-87f7-a663355aceb3', 'name': 'Discover Artificial Intelligence', 'type': 'journal', 'alternate_names': ['Discov Artif Intell'], 'issn': '2731-0809', 'url': 'https://www.springer.com/journal/44163'}","Evaluation of artificial intelligence techniques in disease diagnosis and prediction","","Discover Artificial Intelligence","2023","134","['Computer Science']","['JournalArticle', 'Review']","2023-01-30","{'name': 'Discover Artificial Intelligence', 'volume': '3'}","[{'authorId': '2198765822', 'name': 'Nafiseh Ghaffar Nia'}, {'authorId': '8307959', 'name': 'E. Kaplanoğlu'}, {'authorId': '144288618', 'name': 'A. Nasab'}]"
"b313140bde3d9d8ed96f405674fd243e270104fb","{'id': 'ec4eb1b9-1f22-4d91-8549-4d43155b6faf', 'name': 'Nature Reviews Bioengineering', 'type': 'journal', 'alternate_names': ['Nat Rev Bioeng'], 'issn': '2731-6092'}","Artificial intelligence for digital and computational pathology","","Nature Reviews Bioengineering","2023","104","['Computer Science', 'Engineering', 'Biology']","['JournalArticle', 'Review']","2023-10-02","{'name': 'Nature Reviews Bioengineering', 'pages': '930 - 949', 'volume': '1'}","[{'authorId': '2253812042', 'name': 'Andrew H. Song'}, {'authorId': '35685584', 'name': 'Guillaume Jaume'}, {'authorId': '25259989', 'name': 'Drew F. K. Williamson'}, {'authorId': '16184125', 'name': 'Ming Y. Lu'}, {'authorId': '2187496179', 'name': 'Anurag Vaidya'}, {'authorId': '2253535836', 'name': 'Tiffany R. Miller'}, {'authorId': '37122655', 'name': 'Faisal Mahmood'}]"
"7c1933359a6860fe49d15c6353a241763879e81f","{'id': '2135230a-3b24-4b71-9583-60624389377a', 'name': 'IEEE Transactions on Industrial Informatics', 'type': 'journal', 'alternate_names': ['IEEE Trans Ind Informatics'], 'issn': '1551-3203', 'url': 'http://ieeexplore.ieee.org/servlet/opac?punumber=9424', 'alternate_urls': ['https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=9424']}","From Artificial Intelligence to Explainable Artificial Intelligence in Industry 4.0: A Survey on What, How, and Where","Nowadays, Industry 4.0 can be considered a reality, a paradigm integrating modern technologies and innovations. Artificial intelligence (AI) can be considered the leading component of the industrial transformation enabling intelligent machines to execute tasks autonomously such as self-monitoring, interpretation, diagnosis, and analysis. AI-based methodologies (especially machine learning and deep learning support manufacturers and industries in predicting their maintenance needs and reducing downtime. Explainable artificial intelligence (XAI) studies and designs approaches, algorithms and tools producing human-understandable explanations of AI-based systems information and decisions. This article presents a comprehensive survey of AI and XAI-based methods adopted in the Industry 4.0 scenario. First, we briefly discuss different technologies enabling Industry 4.0. Then, we present an in-depth investigation of the main methods used in the literature: we also provide the details of what, how, why, and where these methods have been applied for Industry 4.0. Furthermore, we illustrate the opportunities and challenges that elicit future research directions toward responsible or human-centric AI and XAI systems, essential for adopting high-stakes industry applications.","IEEE Transactions on Industrial Informatics","2022","350","['Computer Science']","['JournalArticle', 'Review']","2022-08-01","{'name': 'IEEE Transactions on Industrial Informatics', 'pages': '5031-5042', 'volume': '18'}","[{'authorId': '2151840708', 'name': 'Imran Ahmed'}, {'authorId': '31444174', 'name': 'Gwanggil Jeon'}, {'authorId': '1784067', 'name': 'F. Piccialli'}]"
"b9ede5f604668d0b62a306392cd03f47086e245e","{'id': 'db36cc4c-07df-41a8-9169-9ace7e520923', 'name': 'Nature Reviews. Cancer', 'type': 'journal', 'alternate_names': ['Nature Reviews Cancer', 'Nat Rev Cancer'], 'issn': '1474-175X', 'url': 'https://www.nature.com/nrc/', 'alternate_urls': ['http://www.nature.com/nrc/index.html']}","Artificial intelligence in radiology","","Nature Reviews. Cancer","2018","2373","['Medicine', 'Computer Science']","['Review', 'JournalArticle']","2018-05-17","{'name': 'Nature Reviews Cancer', 'pages': '500 - 510', 'volume': '18'}","[{'authorId': '143819435', 'name': 'A. Hosny'}, {'authorId': '40470674', 'name': 'C. Parmar'}, {'authorId': '144101458', 'name': 'John Quackenbush'}, {'authorId': '35802562', 'name': 'L. Schwartz'}, {'authorId': '143849569', 'name': 'H. Aerts'}]"
"b8f20b0b8a37e7b2e19d416fba80d147b75c887f","{'id': '05c98766-3157-44f5-bafb-c585fae8f118', 'name': 'Environmental Chemistry Letters', 'type': 'journal', 'alternate_names': ['Environ Chem Lett'], 'issn': '1610-3653', 'url': 'https://link.springer.com/journal/10311'}","Artificial intelligence-based solutions for climate change: a review","","Environmental Chemistry Letters","2023","102","","['JournalArticle', 'Review']","2023-06-13","{'name': 'Environmental Chemistry Letters'}","[{'authorId': '2145130787', 'name': 'Lin Chen'}, {'authorId': '48354998', 'name': 'Zhonghao Chen'}, {'authorId': '2221641170', 'name': 'Yubing Zhang'}, {'authorId': '2117421506', 'name': 'Yunfei Liu'}, {'authorId': '32474777', 'name': 'A. Osman'}, {'authorId': '80967597', 'name': 'Mohamed Farghali'}, {'authorId': '2221610051', 'name': 'Jianmin Hua'}, {'authorId': '1403852274', 'name': 'A. Al-Fatesh'}, {'authorId': '50706019', 'name': 'I. Ihara'}, {'authorId': '2126610635', 'name': 'David W. Rooney'}, {'authorId': '123276858', 'name': 'P. Yap'}]"
"dfd1d219c7e1993bef152f79b81204a828b77d21","{'id': '7f87a640-6dcc-4e08-8ae5-2bc658a320bd', 'name': 'Frontiers in Education', 'type': 'journal', 'alternate_names': ['Front Educ'], 'issn': '2504-284X', 'url': 'https://epub.uni-regensburg.de/37427/', 'alternate_urls': ['https://www.frontiersin.org/journals/education', 'http://journal.frontiersin.org/journal/education']}","Generative artificial intelligence empowers educational reform: current status, issues, and prospects","The emergence of Chat GPT has once again sparked a wave of information revolution in generative artificial intelligence. This article provides a detailed overview of the development and technical support of generative artificial intelligence. It conducts an in-depth analysis of the current application of generative artificial intelligence in the field of education, and identifies problems in four aspects: opacity and unexplainability, data privacy and security, personalization and fairness, and effectiveness and reliability. Corresponding solutions are proposed, such as developing explainable and fair algorithms, upgrading encryption technology, and formulating relevant laws and regulations to protect data, as well as improving the quality and quantity of datasets. The article also looks ahead to the future development trends of generative artificial intelligence in education from four perspectives: personalized education, intelligent teaching, collaborative education, and virtual teaching. The aim of the study is to provide important reference value for research and practice in this field.","Frontiers in Education","2023","104","","['JournalArticle', 'Review']","2023-06-01","{'volume': '8'}","[{'authorId': '2110751949', 'name': 'Haotian Yu'}, {'authorId': '152699208', 'name': 'Yunyun Guo'}]"
"b67cb8cac83ec0cb683d5378a0ca4d96c8176013","{'id': '8e556baf-a09b-4dd8-a7ef-9f5c2242f6b8', 'name': 'British Dental Journal', 'type': 'journal', 'alternate_names': ['Br Dent J'], 'issn': '0007-0610', 'url': 'http://www.nature.com/bdj/index.html'}","Artificial intelligence in healthcare and education","","British Dental Journal","2023","104","['Medicine']","['JournalArticle', 'Review']","2023-05-01","{'name': 'British Dental Journal', 'pages': '761 - 764', 'volume': '234'}","[{'authorId': '80470531', 'name': 'M. Dave'}, {'authorId': '144121289', 'name': 'N. Patel'}]"
"8ebd4ae177fb1a62298d19891fd6e45e2a5f7685","","Artificial Intelligence A Modern Approach 3rd","Artificial IntelligenceArtificial Intelligence: A Modern Approach 2Nd Ed.Introduction to Machine LearningArtificial IntelligenceArtificial Intelligence: A Modern Approach, eBook, Global EditionIntroduction to Artificial IntelligenceModern Approaches in Machine Learning and Cognitive Science: A WalkthroughArtificial Intelligence: Pearson New International EditionArtificial IntelligenceArtificial IntelligenceArtificial IntelligenceArtificial Intelligence a Modern ApproachFundamentals of the New Artificial IntelligenceMultiagent SystemsArtificial IntelligenceArtificial IntelligenceThe Hundred-page Machine Learning BookArtificial IntelligenceArtificial IntelligenceArtificial IntelligenceDistributed Artificial IntelligenceArtificial Intelligence For BeginnersParadigms of Artificial Intelligence ProgrammingHuman CompatibleHuman CompatibleARTIFICIAL INTELLIGENCEArtificial IntelligenceArtificial IntelligenceArtificial Intelligence a Modern ApproachDo the Right ThingArtificial IntelligenceArtificial Intelligence : a Modern ApproachArtificial IntelligenceIntelligent Help Systems for UNIXArtificial IntelligenceArtificial IntelligenceArtificial Intelligence a Modern ApproachArtificial IntelligenceArtificial IntelligenceArtificial Intelligence for Human Computer Interaction: A Modern Approach","","2022","317","","","","","[]"
"635c01476986099adc4ce122bb28ebc6deb46671","","Empowering learners for the age of artificial intelligence","","Computers and Education: Artificial Intelligence","2023","100","['Computer Science']","['JournalArticle']","2023-02-01","{'name': 'Comput. Educ. Artif. Intell.', 'pages': '100130', 'volume': '4'}","[{'authorId': '65953975', 'name': 'D. Gašević'}, {'authorId': '2076137404', 'name': 'G. Siemens'}, {'authorId': '2151396257', 'name': 'Shazia Sadiq'}]"
"10f919b1a5161b560504c225cfb2d1b3a4768f80","{'id': 'f46dbd50-8ba0-47aa-9649-1ba237101795', 'name': 'Stroke and vascular neurology', 'type': 'journal', 'alternate_names': ['Stroke vasc neurol', 'Stroke and Vascular Neurology', 'Stroke Vasc Neurol'], 'issn': '2059-8696', 'alternate_issns': ['2059-8688'], 'url': 'https://svn.bmj.com/', 'alternate_urls': ['http://www.svn-csajournal.org/']}","Artificial intelligence in healthcare: past, present and future","Artificial intelligence (AI) aims to mimic human cognitive functions. It is bringing a paradigm shift to healthcare, powered by increasing availability of healthcare data and rapid progress of analytics techniques. We survey the current status of AI applications in healthcare and discuss its future. AI can be applied to various types of healthcare data (structured and unstructured). Popular AI techniques include machine learning methods for structured data, such as the classical support vector machine and neural network, and the modern deep learning, as well as natural language processing for unstructured data. Major disease areas that use AI tools include cancer, neurology and cardiology. We then review in more details the AI applications in stroke, in the three major areas of early detection and diagnosis, treatment, as well as outcome prediction and prognosis evaluation. We conclude with discussion about pioneer AI systems, such as IBM Watson, and hurdles for real-life deployment of AI.","Stroke and vascular neurology","2017","2571","['Medicine', 'Computer Science']","['Review', 'JournalArticle']","2017-06-21","{'name': 'Stroke and Vascular Neurology', 'pages': '230 - 243', 'volume': '2'}","[{'authorId': '67092021', 'name': 'F. Jiang'}, {'authorId': '2117937034', 'name': 'Yong Jiang'}, {'authorId': '1976425918', 'name': 'Hui Zhi'}, {'authorId': '1974599', 'name': 'Yi Dong'}, {'authorId': None, 'name': 'Hao Li'}, {'authorId': '36156845', 'name': 'Sufeng Ma'}, {'authorId': '119918227', 'name': 'Yilong Wang'}, {'authorId': '47454309', 'name': 'Q. Dong'}, {'authorId': '46829048', 'name': 'Haipeng Shen'}, {'authorId': '2108094216', 'name': 'Yongjun Wang'}]"
